cust_id,reply_id,customer_text,brand_reply,created_at
87175,matched_prev,I'm. Pretty sure this is spam. Just thought I'd pass it on https://t.co/LKhiuqtnox,"Thanks for bringing this to our attention. You are correct, this is a phishing email. If you'd like more information regarding these emails and how to report them, please check out https://t.co/LNMCdqt6fD.",Thu Nov 30 08:40:00 +0000 2017
87177,87179,It’s ok I know how to change it. It was just an unexpected and slightly annoying change when you’re expecting an audible alarm to go off based on previous experience!,"Alright, let us know if there's anything else we can help you with. Have a great day.",Thu Nov 30 17:53:27 +0000 2017
87182,matched_prev,find some more reports on that in this thread https://t.co/gcRQFDnGb8 (not the thread starter though),Let's get your Podcast app reflecting what you expect. Which iOS version are we working with? You can find that in Settings > General > About. Please DM us. https://t.co/GDrqU22YpT,Thu Nov 30 11:31:14 +0000 2017
87190,matched_prev,iOS 11 hangslike hell. This was never happened in past with iOS 10 n it’s before updates ..everyday it hangs. https://t.co/0v3dkLtQ5S,"Thanks for reaching out. We want to help look into this. Reach out to us in DM and let us know when you first noticed this, which iPhone you have, and if it only happens in the Phone app please. https://t.co/GDrqU22YpT",Thu Nov 30 07:26:51 +0000 2017
87194,matched_prev,Thanx for making imovie 1.10.8 unuseable! I cant even find a toolbar! Why ?,"Hey there! Thanks so much for reaching out to us about the newest version of iMovie! For help finding the toolbar, we'd recommend reaching out to our iMovie team direclty. Click here to get started: https://t.co/IBIY3vMgPj",Thu Nov 30 08:33:02 +0000 2017
87196,matched_prev,ok why did my phone run out of battery at 45% ? smh,"We'd love to look into this with you. DM us more information, including the model of iPhone and the exact version of the operating system it's running, and we'll get started. https://t.co/GDrqU22YpT",Thu Nov 30 08:14:53 +0000 2017
87198,matched_prev,you new update is crap it just drains the battery. 100%full 5 mins late 88%,"That's certainly not how we want the battery to be working for you. Let's work together. To start, DM us the device you're using and how many times you charge the device on a daily basis. https://t.co/GDrqU22YpT",Thu Nov 30 08:16:44 +0000 2017
87200,matched_prev,your updates are slowing down my iphone 7 plus. ios 10 was better.,Thanks for reaching out! Let us help with your iPhone. Which iOS version are you running on it currently? Do you know if all the apps are currently up-to-date on the iPhone? We ask as this can affect the performance.,Thu Nov 30 07:29:57 +0000 2017
87208,matched_prev,"My alarm keeps switching its self off at night, air plane mode, blue tooth are all turned on. Videos are playing, photos being taken and Snapchat messages being sent all while I’m asleep. What is going on?","That certainly isn't expected behavior, and we'll want to figure out what's going on. Send us a DM with the exact iOS version currently installed on your device and we'll go from there. https://t.co/GDrqU22YpT",Thu Nov 30 08:08:12 +0000 2017
87210,matched_prev,"Hi, I’m in Cyprus where they have no actual Apple Store. I have an iPad Pro 10.5 inch and it’s bent, despite being in a good quality case since I bought it. What can I do? It also has a dead pixel and rotation issues. Thanks",We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,Thu Nov 30 07:37:43 +0000 2017
87212,matched_prev,facing problem with google maps on my iPhone 6 after updation of iOS 11.1.2 as map not taking my location and showing driving directions please support,We'd be happy to see what's going on with your location. Are you seeing the same behavior in the Maps app?,Thu Nov 30 07:34:11 +0000 2017
87214,matched_prev,i signed out of my apple id on my phone & when i signed back in tons of my music wasnt in my library/no longer downloaded & my playlists were gone. i have an apple music membership. everything on my computer stayed the same however. how do i get it back to normal??,We received your DM and We'll respond there shortly. Talk to you soon!,Thu Nov 30 07:19:18 +0000 2017
87216,matched_prev,"I spent the evening at Grand Central due to a continued terrible and mysterious ""FaceID true depth camera disabled"" error and received no solution - help! https://t.co/B8OBCN0BZz",We'd be happy to look into this with you. Let us know via DM which version of iOS you're running on this iPhone X. We'll go from there. https://t.co/GDrqU22YpT,Thu Nov 30 06:56:05 +0000 2017
90225,90226,iPhone Mac laptop and iPad,We want to help. Let's continue in DM. https://t.co/GDrqU22YpT,Thu Nov 30 16:48:40 +0000 2017
81772,matched_prev,Why are all my Apple gadgets slowing down all of the sudden,We want to help. What do you mean by gadgets?,Thu Nov 30 12:13:02 +0000 2017
90228,matched_prev,this is really starting to wind me up 😂🙃 this iphone 8+ is not a few months old and has been doing this since i got it https://t.co/pMi6G8VVaY,An unresponsive iPhone is never fun. Let us know which version of iOS you’re currently running in DM. We’ll continue working on this issue with you there. https://t.co/GDrqU22YpT,Thu Nov 30 12:07:53 +0000 2017
90232,90234,I‘m using ios 11.1.2 was the same since the ios11 update. Message says „no connection available at the moment“... repeat? Same error on my ipad with ios 11.1.2,Thank you for those details. Does this happen when you use Wi-Fi and cellular data?,Thu Nov 30 16:25:00 +0000 2017
90237,90238,"Just made rhe reset. No change, still no connection","Thanks for completing that step. We see you're connected to a Hotspot rather than a Wi-Fi network. Please test this on a different Wi-Fi network, and let us know the results here: https://t.co/GDrqU22YpT",Thu Nov 30 19:18:00 +0000 2017
90239,90240,Not working on 4g and not working with another wifi,Thanks for checking that. Let's continue in a DM. Please tap here: https://t.co/GDrqU22YpT,Thu Nov 30 19:25:29 +0000 2017
90233,matched_prev,#podcast issue on #ios11 https://t.co/JGYm7u6vpT,We'd be happy to look into this with you. Can you tell us what the message says in the screenshot and which version of iOS 11 you're using?,Thu Nov 30 12:10:59 +0000 2017
90242,matched_prev,"+++ Siz de benzer şekilde sorun yaşıyorsanız lütfen ""High Sierra random display sleep"" başlığına şikayet yazın. https://t.co/LLu39AV5K2",We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Thu Nov 30 12:15:44 +0000 2017
90246,matched_prev,Só nessa manhã meu app do Twitter já encerrou sozinho 3x. Tá ficando complicado. pelo amor de Deus,"Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",Thu Nov 30 12:26:04 +0000 2017
90251,matched_prev,I’m still having major battery issues since downloading 11.0.3 despite 3 trips to an Apple store and a complete reset done by the store. When is this software issue going to be resolved?,"Let us help you sort this out. To begin, please update your device to iOS 11.1.2. However, make sure your device is backed up first. Once backed up, go ahead and get your iPhone updated: https://t.co/80YRnjDFDk DM us if the issue persists. https://t.co/GDrqU22YpT",Thu Nov 30 12:10:34 +0000 2017
90253,90255,"Whenever I turn my brightness up or down, a few minutes later it randomly changes (generally to highest or lowest, but sometimes random too)",OK. It sounds like you may have auto-brightness enabled. When this is enabled you'll notice that your device's brightness slider moves according to changing light conditions. Check out this article to disable that: https://t.co/bkqEVCrK2l,Thu Nov 30 17:13:26 +0000 2017
90254,matched_prev,ever since iOS 11 update my brightness has been absolutely screwed. Any suggestions??,Hi. We're here to help you. Tell us more about what's happening with your display brightness and we'll do what we can to help.,Thu Nov 30 11:52:30 +0000 2017
90257,matched_prev,"No, I think this needs to be public so it can help other people. So the phone is now dead and won’t charge, regardless of what charging cable I use or what I plug it into. What are you going to do about that? #iPhonebattery #iOS11","Let us gather information in order to help look into some options for you. We'd like to continue in DM in order to keep your information private. Whenever you're ready, we'll continue the conversation there. https://t.co/GDrqU22YpT",Thu Nov 30 11:55:33 +0000 2017
90259,matched_prev,Where’s the fix for battery killing iOS 11.1.2? 15 minute battery life is not acceptable.,We know how important battery life is. We'll do everything that we can to ensure you're getting the most out of your. Click here to join us in DM: https://t.co/GDrqU22YpT,Thu Nov 30 01:41:42 +0000 2017
90261,matched_prev,it's even worse after the latest security update. the system login as administrator automatically after restart or shutdown. without asking for password.???????????😯,"Reach out to us via DM and let us know the type of Mac that you have, then we can work with you to get this resolved from there. https://t.co/GDrqU22YpT",Thu Nov 30 12:28:36 +0000 2017
90532,90534,"That last message was directed at , I’ve spoken to Apple Support who were great and are investigating for me.","OK perfect, happy to see! We just wanted to ensure you had a resolution! Feel free to reach out if we can be any further assistance. Our office hours are 7 days a week, from 5AM - 8PM PDT. If you contact us after business hours, we'll respond the following day.",Thu Nov 30 16:01:29 +0000 2017
90533,matched_prev,"It’s been 3 days, I can’t get hold of anyone at your company and my parcel is lost in the abyss of your system… what’s going on?",Are you using the link from the previous message?,Thu Nov 30 12:27:55 +0000 2017
